Date-Time,ADM,CAG,COKE,GIS,HRL,HSY,PEP,PPC,TSN,VMI
2018-08-27,50.78,36.48,168.03,45.87,37.94,198.58,112.41,18.25,62.84,139.95
2018-08-28,50.45,36.33,165.1,45.38,37.91,197.52,111.17,18.4,62.46,139.95
2018-08-29,50.4,36.66,165.35,45.68,38.42,199.22,112.05,18.7,63.07,141.15
2018-08-30,50.38,36.5,168.94,45.64,38.55,199.84,111.96,18.42,62.55,139.95
2018-08-31,50.4,36.75,169.56,46.01,39.15,201.04,112.01,18.49,62.81,140.4
2018-09-04,50.08,36.12,170.12,45.92,39.98,203.0,111.0,18.61,62.75,136.4
2018-09-05,49.83,36.1,174.03,45.55,40.34,205.74,113.12,18.65,62.5,137.45
2018-09-06,49.41,36.25,178.4,47.01,41.28,208.48,113.5,18.89,63.08,137.45
2018-09-07,49.31,36.33,178.86,47.55,41.29,207.28,112.74,18.78,63.27,137.3
2018-09-10,49.7,36.62,180.94,47.43,41.52,208.82,113.57,18.87,63.39,137.05
2018-09-11,49.75,36.95,181.18,46.75,41.6,208.48,113.33,18.74,63.53,136.45
2018-09-12,49.89,37.59,186.76,47.51,42.03,212.04,113.85,19.06,63.72,138.4
2018-09-13,50.0,37.98,184.0,47.59,42.18,213.2,114.99,18.73,63.5,137.6
2018-09-14,50.04,38.25,184.09,47.75,41.9,211.94,114.57,18.94,63.4,138.05
2018-09-17,49.78,38.19,183.87,47.77,41.05,207.54,115.4,19.02,63.06,138.2
2018-09-18,49.62,37.75,183.68,44.13,40.58,206.88,113.98,18.82,62.37,139.35
2018-09-19,49.94,37.02,182.77,44.27,39.66,205.32,113.77,18.56,61.56,139.2
2018-09-20,50.33,37.18,184.07,44.37,39.86,206.9,115.22,18.87,62.31,141.5
2018-09-21,50.32,37.45,181.22,44.46,40.01,207.8,114.91,18.61,61.24,140.75
2018-09-24,49.62,36.77,177.99,44.01,39.85,204.38,112.27,18.76,60.99,140.3
2018-09-25,49.64,36.2,176.89,43.78,39.59,204.58,111.97,18.06,60.53,139.15
2018-09-26,49.35,36.06,178.57,43.7,39.31,204.0,111.5,17.81,59.76,136.4
2018-09-27,49.45,32.98,180.06,43.03,38.9,203.48,111.05,17.93,59.79,135.9
2018-09-28,50.27,33.97,182.28,42.92,39.4,204.0,111.8,18.09,59.53,138.5
2018-10-01,50.11,33.45,175.71,42.67,39.3,203.28,110.71,17.39,58.85,139.42
2018-10-02,50.41,33.41,172.3,43.22,39.5,205.4,108.72,17.86,59.03,138.3
2018-10-03,50.45,33.43,168.77,43.0,39.68,204.2,107.52,17.97,59.13,139.52
2018-10-04,50.46,33.54,167.06,43.34,39.59,205.46,106.61,17.66,60.0,139.49
2018-10-05,51.07,33.59,164.31,43.49,39.7,208.78,106.49,17.77,61.55,136.5
2018-10-08,51.79,34.65,167.98,44.39,40.53,212.46,108.19,17.99,63.28,137.1
2018-10-09,51.45,35.57,168.46,43.29,40.72,209.84,108.12,17.38,62.83,135.27
2018-10-10,50.14,35.27,169.13,43.94,40.05,207.48,107.34,17.22,61.27,133.21
2018-10-11,48.67,34.87,163.2,42.85,39.68,204.18,105.06,16.89,60.23,128.44
2018-10-12,48.83,35.34,162.02,43.1,39.69,206.82,105.28,16.96,60.29,128.87
2018-10-15,49.04,36.05,162.27,43.57,40.46,209.92,105.63,17.52,61.1,130.14
2018-10-16,49.3,35.66,164.99,44.37,41.3,211.0,107.39,17.96,62.03,133.24
2018-10-17,49.03,35.3,163.43,44.06,40.9,210.38,108.31,17.98,61.97,131.55
2018-10-18,49.21,35.43,161.11,43.65,41.12,209.16,107.93,17.46,62.41,126.46
2018-10-19,49.54,35.84,162.78,44.54,41.73,213.16,110.29,17.78,62.43,129.0
2018-10-22,48.91,36.23,165.15,44.15,41.67,211.56,109.4,17.66,61.83,129.14
2018-10-23,49.06,36.41,165.68,44.49,42.44,215.42,110.13,17.68,62.15,127.52
2018-10-24,47.75,37.15,168.94,44.82,41.91,216.34,112.96,17.52,61.71,115.21
2018-10-25,47.9,36.37,167.17,44.47,41.71,205.68,112.85,17.48,61.68,114.55
2018-10-26,46.46,35.42,165.9,43.52,41.17,205.04,110.45,17.34,60.47,116.5
2018-10-29,47.01,35.96,168.25,44.14,42.68,212.0,112.89,17.38,61.56,117.21
2018-10-30,48.0,36.38,174.32,45.5,43.36,216.08,113.77,17.96,62.1,120.55
2018-10-31,47.25,35.6,172.63,43.8,43.64,214.3,112.38,17.66,59.92,124.31
2018-11-01,48.72,35.62,173.17,44.32,43.47,214.68,111.51,18.97,62.36,129.36
2018-11-02,48.0,35.0,174.48,42.17,43.2,211.68,111.17,18.73,61.56,130.18
2018-11-05,48.1,35.0,175.77,42.97,44.22,213.94,114.39,19.25,62.04,130.25
2018-11-06,47.33,35.06,179.83,43.82,44.08,215.38,115.21,19.53,62.02,131.25
2018-11-07,48.3,34.78,179.95,43.85,44.14,216.1,115.61,19.47,62.04,133.04
2018-11-08,48.57,34.46,182.39,44.44,44.54,214.14,116.06,19.36,61.5,135.4
2018-11-09,48.26,34.39,192.4,45.31,45.02,217.16,117.48,19.31,62.08,133.5
2018-11-12,47.94,35.25,189.67,45.68,45.31,217.34,116.97,19.38,61.61,130.05
2018-11-13,48.02,35.19,189.88,45.48,45.29,218.28,117.14,19.04,58.17,128.83
2018-11-14,46.6,32.64,189.65,45.3,44.84,215.9,116.65,19.3,58.76,128.12
2018-11-15,46.13,32.42,193.5,45.23,45.46,216.82,116.8,19.23,59.03,130.09
2018-11-16,46.38,33.07,193.97,44.18,45.89,218.3,118.35,19.55,60.22,130.82
2018-11-19,46.31,33.42,198.67,44.23,45.36,216.7,119.01,19.81,59.42,127.44
2018-11-20,45.66,33.23,195.32,44.18,44.95,212.96,116.0,19.83,58.82,123.34
2018-11-21,45.6,32.89,198.19,43.31,45.43,212.32,115.28,19.76,58.91,125.62
2018-11-23,45.2,33.19,199.78,43.37,45.67,212.42,115.41,19.94,58.89,125.5
2018-11-26,45.52,32.6,199.44,42.38,45.71,212.0,115.86,19.95,59.46,126.78
2018-11-27,46.07,32.27,205.14,42.45,44.99,213.22,116.44,19.89,58.34,125.35
2018-11-28,46.0,32.43,214.0,41.88,44.89,213.3,118.5,19.75,56.99,128.94
2018-11-29,46.04,32.27,208.03,42.21,45.23,214.9,118.27,19.71,57.72,128.26
2018-11-30,46.02,32.34,212.52,42.31,45.09,216.6,121.94,19.84,58.95,130.54
2018-12-03,46.84,32.43,216.91,41.5,45.54,217.86,118.98,19.77,60.27,130.0
2018-12-04,45.61,32.08,212.32,40.27,44.91,216.2,117.8,18.21,58.24,125.11
2018-12-06,45.53,31.62,215.05,39.73,44.94,216.28,116.84,17.67,57.9,120.87
2018-12-07,44.46,30.84,218.15,38.48,44.34,214.28,115.82,17.15,56.21,117.58
2018-12-10,44.59,30.41,218.95,38.54,44.26,214.26,116.19,16.75,55.41,116.63
2018-12-11,44.55,30.61,213.12,38.73,44.86,215.82,117.29,16.75,55.8,116.39
2018-12-12,45.19,30.59,216.38,38.56,45.17,218.06,117.0,17.01,55.68,117.69
2018-12-13,44.93,30.38,214.99,38.12,45.31,220.02,118.35,17.0,56.08,115.84
2018-12-14,44.61,29.89,210.15,37.38,44.57,215.74,113.95,16.96,55.3,113.93
2018-12-17,43.38,29.01,202.1,36.74,43.17,210.34,112.87,16.22,53.47,112.08
2018-12-18,42.84,28.56,199.3,36.7,43.26,208.72,111.84,16.06,52.38,112.41
2018-12-19,42.4,29.09,189.44,38.55,43.01,214.66,110.04,15.86,52.67,110.17
2018-12-20,41.23,24.28,188.81,39.07,42.79,212.86,110.21,16.03,53.34,109.23
2018-12-21,40.8,22.15,180.39,38.81,42.54,211.82,109.42,15.68,51.73,106.68
2018-12-24,39.62,20.96,172.31,37.59,40.91,206.74,106.03,15.17,50.75,104.22
2018-12-26,40.67,21.43,175.83,38.42,42.34,211.26,108.33,15.52,52.06,109.4
2018-12-27,40.96,21.22,176.59,39.03,42.56,212.26,109.42,15.59,52.49,109.61
2018-12-28,40.78,21.18,179.55,38.76,42.37,212.6,110.36,15.59,52.34,108.78
2018-12-31,40.97,21.36,177.38,38.94,42.68,214.36,110.48,15.51,53.4,110.95
2019-01-02,40.95,21.33,180.11,38.43,41.33,210.88,109.28,15.39,53.35,110.53
2019-01-03,40.77,21.56,177.89,39.03,41.68,212.48,108.26,15.67,54.49,109.07
2019-01-04,41.71,21.86,181.89,39.82,41.7,212.16,110.48,15.82,55.16,111.81
2019-01-07,41.92,22.31,185.47,40.48,42.2,210.82,109.53,16.47,56.05,113.07
2019-01-08,42.7,21.44,191.47,41.09,42.31,212.94,110.58,16.95,57.55,114.4
2019-01-09,43.07,21.38,193.32,40.42,42.65,211.38,107.49,17.05,56.55,114.71
2019-01-10,43.37,21.47,199.61,41.42,43.25,213.6,108.15,17.22,57.56,117.51
2019-01-11,43.16,21.61,208.66,41.8,42.54,213.18,108.16,17.54,57.83,118.14
2019-01-14,42.85,20.85,200.66,41.79,42.71,212.06,107.32,17.65,57.77,118.75
2019-01-15,43.48,21.12,201.34,41.9,43.49,215.46,108.99,17.85,58.59,117.93
2019-01-16,43.3,21.17,199.11,42.27,42.84,213.4,108.34,17.93,58.5,120.22
2019-01-17,43.41,21.24,205.24,42.97,43.35,215.56,109.22,17.87,59.39,121.75
2019-01-18,44.26,21.57,207.45,43.47,43.84,216.28,110.07,19.16,60.96,124.49
2019-01-22,43.56,21.45,208.11,43.24,42.87,216.62,109.91,19.26,60.07,123.14
2019-01-23,43.71,21.47,213.81,44.01,42.72,217.12,110.73,19.01,60.5,122.7
2019-01-24,43.67,21.15,213.76,43.52,41.58,210.74,109.5,18.98,60.09,124.35
2019-01-25,43.72,21.01,211.62,43.29,41.46,208.6,109.35,18.93,60.72,126.23
2019-01-28,44.17,21.29,211.36,43.55,41.84,209.9,108.82,19.39,61.8,125.51
2019-01-29,44.21,21.39,210.45,43.58,41.75,210.02,109.0,19.73,61.78,126.07
2019-01-30,44.69,21.44,211.75,43.71,41.53,211.16,110.82,19.62,62.16,127.82
2019-01-31,44.9,21.64,215.8,44.44,42.32,212.2,112.67,20.26,61.92,129.0
2019-02-01,44.89,21.4,216.99,44.24,42.0,209.56,112.19,20.12,61.92,129.41
2019-02-04,44.49,21.67,220.0,43.83,42.04,211.46,113.09,20.18,61.78,129.06
2019-02-05,41.85,22.09,217.13,44.61,42.16,212.2,112.9,20.24,61.69,130.51
2019-02-06,41.87,21.92,218.0,43.85,42.11,212.28,113.05,20.14,60.9,130.93
2019-02-07,41.4,22.22,220.5,43.86,42.48,213.92,113.09,20.08,60.12,129.87
2019-02-08,41.76,22.19,220.77,43.95,42.94,216.84,113.02,20.24,59.29,130.95
2019-02-11,42.01,22.81,224.61,43.99,43.14,217.26,112.97,20.4,59.43,130.57
2019-02-12,42.34,23.73,224.88,44.84,43.77,219.4,113.79,20.76,61.38,134.37
2019-02-13,42.4,23.55,225.93,44.47,43.5,218.28,114.12,20.43,60.69,136.15
2019-02-14,42.24,23.72,226.48,44.53,43.05,216.4,112.59,19.49,61.18,135.74
2019-02-15,41.98,24.5,225.18,45.04,43.2,218.7,115.91,20.09,62.61,136.41
2019-02-19,41.85,24.01,224.0,45.74,43.3,219.38,115.93,19.88,62.94,137.73
2019-02-20,41.97,24.03,225.14,46.95,43.13,221.36,115.83,20.36,63.6,139.35
2019-02-21,42.57,24.07,226.78,46.95,41.99,222.4,116.1,20.31,63.06,136.66
2019-02-22,42.49,23.38,226.84,46.58,42.91,220.44,116.76,20.08,63.32,137.24
2019-02-25,42.43,23.31,218.8,46.2,42.53,218.94,116.06,20.0,62.32,136.14
2019-02-26,42.32,23.36,211.96,46.86,42.17,219.48,115.97,19.77,61.77,134.71
2019-02-27,42.62,23.09,229.16,47.09,42.91,219.16,115.37,19.68,61.65,136.66
2019-02-28,42.5,23.37,247.86,47.13,43.36,221.36,115.64,19.67,61.66,136.59
2019-03-01,42.43,23.26,248.2,47.22,43.39,224.46,116.18,19.82,62.19,137.41
2019-03-04,42.24,23.17,244.85,46.78,43.02,221.28,116.17,19.75,62.26,136.3
2019-03-05,42.25,22.87,248.42,46.82,43.49,223.5,116.03,19.9,63.97,136.63
2019-03-06,42.13,22.89,250.51,46.81,43.47,223.36,116.66,19.78,63.54,135.91
2019-03-07,42.17,22.37,247.98,46.4,43.44,223.86,116.1,19.94,64.11,135.46
2019-03-08,41.92,22.47,248.6,46.56,42.99,222.48,115.23,19.9,62.78,134.69
2019-03-11,42.84,22.9,256.01,46.91,42.95,222.78,116.59,20.49,64.22,136.08
2019-03-12,42.91,22.79,254.91,46.83,42.41,220.72,116.57,20.44,63.81,134.59
2019-03-13,43.27,23.04,258.02,47.08,42.79,221.56,116.58,20.86,64.44,134.52
2019-03-14,43.35,23.09,256.24,47.46,42.7,220.76,115.5,20.89,64.88,133.66
2019-03-15,43.18,23.09,257.75,47.51,42.56,221.58,115.66,20.94,65.22,133.33
2019-03-18,42.48,23.07,258.54,47.62,42.55,221.04,117.27,20.88,65.33,136.14
2019-03-19,43.01,22.81,258.96,47.24,42.52,218.66,118.09,20.69,65.77,134.54
2019-03-20,42.3,22.9,258.59,48.29,42.3,219.6,118.32,20.61,64.88,132.61
2019-03-21,42.88,25.82,260.65,50.04,43.11,223.0,119.44,21.32,66.52,133.09
2019-03-22,42.62,26.45,259.25,50.74,43.59,224.0,120.72,21.45,66.61,129.07
2019-03-25,42.35,27.36,262.97,51.09,44.07,224.84,120.85,21.69,67.46,128.83
2019-03-26,42.29,27.12,281.01,51.8,44.38,226.5,122.02,21.67,67.85,129.87
2019-03-27,42.49,27.12,277.66,51.3,43.95,226.44,121.89,21.65,68.0,129.4
2019-03-28,42.72,27.74,283.97,51.49,44.41,228.66,121.84,22.06,68.89,129.62
2019-03-29,43.13,27.74,287.83,51.75,44.76,229.66,122.55,22.29,69.43,130.1
2019-04-01,42.68,27.63,280.8,50.99,43.78,227.68,122.0,22.1,69.7,133.17
2019-04-02,42.26,27.39,283.66,50.98,43.08,229.5,121.68,21.49,69.26,131.36
2019-04-03,42.22,27.47,285.79,50.29,41.93,229.72,121.56,21.34,68.93,131.89
2019-04-04,42.73,27.79,294.67,50.26,41.58,229.82,121.47,21.67,70.03,132.3
2019-04-05,42.93,28.29,296.8,50.88,41.93,231.74,121.62,21.91,69.8,132.9
2019-04-08,43.09,28.3,291.22,51.31,42.32,232.54,122.0,21.89,70.44,131.9
2019-04-09,42.78,27.54,291.62,51.03,41.75,232.04,122.17,21.58,69.57,127.53
2019-04-10,43.24,29.39,294.7,51.55,41.75,232.62,122.04,22.36,70.65,128.49
2019-04-11,43.29,29.78,293.66,51.56,41.56,231.84,121.67,22.79,71.17,128.79
2019-04-12,43.38,29.75,290.51,51.58,41.15,232.22,122.23,23.23,70.84,130.62
2019-04-15,43.34,30.08,298.15,51.72,41.1,233.48,123.66,23.69,71.41,131.11
2019-04-16,42.98,30.09,295.67,51.47,40.78,233.66,122.41,24.4,72.06,131.54
2019-04-17,43.04,30.12,294.73,51.75,40.72,233.5,127.01,25.75,73.28,131.38
2019-04-18,42.76,30.52,302.09,51.72,40.39,233.92,127.09,25.82,73.49,131.62
2019-04-22,42.66,30.88,303.98,51.75,40.43,234.08,126.44,25.52,72.85,132.49
2019-04-23,42.7,30.89,309.39,51.01,39.24,233.72,127.09,26.12,74.45,131.26
2019-04-24,42.78,31.28,320.4,50.68,39.81,234.14,126.92,26.71,73.76,132.84
2019-04-25,41.72,30.95,332.5,50.22,39.66,244.88,126.13,26.63,73.62,133.06
2019-04-26,40.91,30.99,331.57,51.09,39.94,250.34,126.4,26.82,74.16,132.39
2019-04-29,43.27,30.36,328.0,50.94,39.49,248.62,126.69,26.89,74.2,134.88
2019-04-30,44.6,30.78,325.03,51.47,39.94,249.7,128.05,26.91,75.01,134.84
2019-05-01,44.07,30.14,328.21,51.31,39.05,245.84,127.24,26.86,74.8,132.48
2019-05-02,43.54,29.95,328.5,51.26,39.7,245.08,126.83,27.4,75.12,131.31
2019-05-03,43.67,30.01,333.9,51.18,39.68,243.66,127.67,27.98,75.09,132.83
2019-05-06,43.09,29.8,339.29,51.45,39.4,247.28,127.27,28.75,77.05,131.35
2019-05-07,42.71,29.2,339.59,51.19,38.8,248.62,125.98,28.21,76.85,127.0
2019-05-08,42.42,29.59,358.65,50.87,39.33,249.72,126.02,28.11,77.49,126.04
2019-05-09,42.56,29.23,369.53,51.41,39.51,251.0,126.05,27.9,77.94,125.18
2019-05-10,42.43,28.72,386.81,51.54,39.86,253.76,128.01,28.32,79.81,124.45
2019-05-13,40.69,28.11,399.86,51.79,39.58,254.14,127.16,27.68,79.57,119.88
2019-05-14,40.85,28.6,364.5,51.97,39.41,254.12,127.41,28.17,81.57,122.09
2019-05-15,40.98,29.0,326.22,52.41,39.56,255.48,129.35,28.43,82.24,121.55
2019-05-16,41.26,29.1,324.94,52.1,39.82,256.98,130.27,28.99,82.6,121.9
2019-05-17,40.68,29.08,313.05,52.4,39.79,257.8,130.51,28.5,82.49,120.67
2019-05-20,39.82,28.48,313.89,52.71,39.72,258.6,129.99,28.16,81.87,120.27
2019-05-21,40.18,28.56,310.55,52.39,39.82,260.62,129.05,27.39,80.61,120.99
2019-05-22,39.92,28.45,318.73,52.71,39.49,262.88,130.07,27.99,81.26,120.61
2019-05-23,39.21,28.89,304.4,53.43,39.13,260.44,129.97,27.98,81.71,117.8
2019-05-24,39.16,28.83,307.34,52.81,40.27,260.38,129.5,27.86,81.46,118.15
2019-05-28,38.58,28.46,305.66,51.09,38.86,256.6,127.63,26.91,80.31,116.23
2019-05-29,38.54,27.25,306.2,48.25,39.22,257.76,128.17,25.34,76.28,115.95
2019-05-30,38.46,26.86,311.73,48.82,39.62,261.62,128.61,26.01,76.74,115.71
2019-05-31,38.32,26.77,302.01,49.44,39.49,263.92,128.0,25.57,75.89,113.11
2019-06-03,38.98,27.52,298.46,50.64,40.42,264.66,128.98,25.38,78.06,114.71
2019-06-04,39.63,28.62,295.99,50.88,40.35,266.26,129.07,25.59,79.33,117.78
2019-06-05,39.27,29.25,308.79,51.28,41.42,272.02,131.39,26.22,80.61,117.1
2019-06-06,39.71,29.65,311.05,51.33,41.49,274.48,131.98,26.55,81.8,117.18
2019-06-07,39.58,29.63,310.53,51.81,42.05,276.02,133.47,27.03,82.45,117.0
2019-06-10,40.06,29.35,312.43,51.34,41.47,273.48,133.59,27.03,82.49,117.1
2019-06-11,40.17,29.8,317.59,52.37,41.84,273.64,133.2,27.03,82.31,118.63
2019-06-12,40.72,29.55,310.85,52.61,41.55,276.44,133.14,26.93,81.89,117.73
2019-06-13,41.01,29.8,314.13,52.99,41.75,275.26,132.94,26.64,82.53,118.33
2019-06-14,40.79,29.88,306.98,53.41,41.43,276.64,132.73,26.3,81.91,117.9
2019-06-17,40.74,29.34,310.34,52.98,40.96,275.4,132.52,25.29,78.53,119.58
2019-06-18,41.2,28.98,303.9,52.45,40.87,276.5,132.06,25.58,77.18,121.79
2019-06-19,40.71,29.24,299.8,53.32,41.18,275.8,132.85,25.28,77.76,121.36
2019-06-20,41.3,29.2,301.75,54.02,41.56,275.28,134.16,25.71,78.63,123.77
2019-06-21,41.08,28.72,302.42,53.77,41.41,274.26,133.96,25.43,79.29,121.65
2019-06-24,40.73,28.1,297.55,53.67,42.14,274.9,134.14,25.5,80.82,120.38
2019-06-25,40.42,28.89,300.11,53.7,40.5,274.4,133.81,25.18,79.97,119.38
2019-06-26,40.5,28.93,292.34,51.31,40.13,268.3,132.32,24.41,79.52,121.49
2019-06-27,40.57,25.43,301.93,52.22,40.27,269.76,131.69,24.74,79.65,123.38
2019-06-28,40.8,26.52,299.25,52.52,40.54,268.06,131.13,25.39,80.74,126.81
2019-07-01,41.4,26.9,311.13,53.33,40.91,268.5,131.87,26.27,80.96,128.49
2019-07-02,41.49,26.67,312.88,53.55,41.2,272.18,132.43,26.62,81.28,128.03
2019-07-03,41.87,28.26,315.0,54.34,41.77,276.0,133.99,26.99,82.16,129.42
2019-07-05,41.94,28.06,318.4,54.18,41.5,276.52,133.02,26.73,82.63,127.74
2019-07-08,41.84,28.47,310.49,54.05,41.37,277.18,132.56,26.44,81.92,125.86
2019-07-09,41.77,28.0,308.88,53.31,41.18,277.24,131.74,26.48,82.15,126.6
2019-07-10,41.8,28.34,311.62,54.5,41.3,277.14,134.41,26.89,82.03,126.41
2019-07-11,41.73,27.48,305.85,53.56,41.22,274.18,134.35,26.38,81.43,126.66
2019-07-12,41.92,27.61,304.65,53.44,41.01,274.34,133.28,26.56,81.38,129.78
2019-07-15,41.74,27.52,304.56,53.12,41.24,276.74,134.15,26.53,81.75,129.02
2019-07-16,40.82,28.14,302.94,52.86,41.23,280.86,133.8,25.97,79.13,129.01
2019-07-17,40.31,28.96,300.26,53.05,41.2,291.42,132.78,26.26,79.14,127.56
2019-07-18,40.16,29.11,297.2,53.28,41.79,295.0,132.88,26.82,80.96,127.93
2019-07-19,40.25,28.9,291.27,52.77,41.26,290.36,130.09,26.24,80.8,129.19
2019-07-22,40.38,28.25,292.86,52.46,41.36,294.12,130.28,26.55,81.33,128.04
2019-07-23,40.54,29.2,289.77,52.39,41.15,294.58,130.74,27.1,82.03,131.74
2019-07-24,40.57,28.63,290.28,52.84,40.41,293.52,129.21,27.02,81.04,139.14
2019-07-25,40.68,28.54,289.68,53.73,40.83,299.44,128.99,27.2,81.67,137.01
2019-07-26,40.59,29.16,293.0,53.64,41.38,305.96,131.22,27.14,80.98,138.58
2019-07-29,40.9,29.02,292.72,53.7,41.44,304.42,131.53,27.17,81.25,138.24
2019-07-30,40.95,29.1,294.45,53.68,41.63,304.52,130.48,27.31,81.33,139.04
2019-07-31,41.08,28.87,293.53,53.11,40.99,303.48,127.81,27.06,79.5,137.6
2019-08-01,41.15,29.14,288.33,54.01,41.23,303.38,127.14,29.3,80.39,133.93
2019-08-02,40.07,28.27,292.6,53.7,41.36,304.22,127.92,29.12,79.76,132.78
2019-08-05,37.78,28.0,280.28,52.81,40.73,298.24,124.4,28.73,83.83,129.79
2019-08-06,37.42,27.64,293.44,52.51,40.52,300.74,126.45,28.21,85.02,131.07
2019-08-07,37.28,27.97,324.79,52.92,40.89,305.22,127.78,28.31,86.21,130.2
2019-08-08,38.3,28.2,336.55,54.02,41.78,309.14,129.47,29.11,88.7,135.02
2019-08-09,38.36,28.65,333.76,53.92,41.71,310.96,128.6,28.94,88.37,133.67
2019-08-12,37.4,28.69,346.5,54.27,41.83,311.78,128.35,29.31,88.27,130.75
2019-08-13,37.76,28.91,352.13,54.38,41.79,310.72,129.93,29.51,87.82,131.97
2019-08-14,36.77,28.1,347.53,53.77,40.69,304.84,129.12,28.38,85.76,127.38
2019-08-15,36.76,28.85,356.93,54.33,41.39,311.0,130.72,28.42,87.86,128.11
2019-08-16,37.84,29.47,364.81,55.02,41.45,310.88,131.76,28.88,87.7,131.56
2019-08-19,38.03,30.04,368.91,55.2,41.21,315.54,132.57,29.14,87.47,133.38
2019-08-20,37.48,28.68,365.82,54.29,40.9,312.96,132.06,30.47,88.24,133.07
2019-08-21,37.69,28.4,349.6,54.38,40.97,317.5,132.34,30.33,89.79,134.56
2019-08-22,37.93,28.8,355.69,54.68,42.95,316.76,132.66,30.63,91.66,135.84
2019-08-23,37.43,27.93,339.17,53.63,42.0,314.06,130.27,30.13,89.93,132.46
2019-08-26,37.81,28.61,338.7,53.98,42.63,318.1,133.74,30.39,91.44,133.57
2019-08-27,37.42,27.91,339.82,51.91,42.41,318.76,134.76,30.05,89.97,130.97
2019-08-28,37.57,28.45,345.91,53.12,42.3,320.96,135.19,29.73,90.58,132.87
2019-08-29,37.73,28.59,346.6,53.35,42.45,315.98,136.02,30.48,91.72,134.56
2019-08-30,38.05,28.36,336.61,53.8,42.61,316.96,136.73,31.16,93.04,135.5
2019-09-03,37.99,28.5,333.71,54.3,42.84,319.86,137.46,31.56,93.29,133.1
2019-09-04,38.24,28.89,312.8,54.31,42.53,322.8,139.15,31.29,86.06,137.51
2019-09-05,38.63,28.45,305.83,54.16,42.55,320.6,135.98,31.24,85.26,139.61
2019-09-06,38.71,28.66,298.51,54.96,42.6,317.96,137.37,31.29,86.04,138.56
2019-09-09,39.67,29.11,292.45,55.59,42.91,312.3,136.4,31.09,83.56,140.47
2019-09-10,40.29,29.45,289.27,54.53,43.67,305.08,135.86,30.94,81.46,142.07
2019-09-11,41.05,29.5,294.63,54.32,44.54,302.3,136.36,30.17,82.32,144.39
2019-09-12,41.45,29.76,300.17,54.09,44.0,302.52,137.29,30.35,83.47,143.65
2019-09-13,41.63,29.87,290.96,53.97,42.98,297.14,136.44,30.82,85.17,144.35
2019-09-16,41.96,30.44,286.98,54.54,42.83,296.08,134.88,30.91,86.34,146.0
2019-09-17,41.79,29.97,286.06,55.03,43.17,305.38,135.7,31.22,88.88,141.09
2019-09-18,41.67,29.5,298.03,54.53,42.96,306.1,135.5,30.84,88.27,140.31
2019-09-19,40.9,29.66,301.38,54.39,42.96,306.9,135.48,31.03,88.17,138.91
2019-09-20,40.9,29.81,294.1,54.33,42.94,307.88,134.71,30.48,87.39,137.25
2019-09-23,40.4,28.9,294.87,53.9,42.6,306.62,135.44,30.69,85.79,137.52
2019-09-24,39.93,29.56,295.65,54.18,42.96,311.32,135.36,31.31,86.28,135.29
2019-09-25,40.48,29.9,296.71,54.17,43.3,306.74,135.09,32.16,85.97,139.19
2019-09-26,40.86,31.0,300.0,54.99,43.54,308.56,135.72,31.76,86.46,138.87
2019-09-27,40.94,30.28,301.16,54.87,43.54,307.56,135.6,31.31,85.2,138.43
2019-09-30,41.07,30.68,303.87,55.12,43.73,309.98,137.1,32.05,86.14,138.44
2019-10-01,40.33,29.48,302.23,54.39,43.62,309.78,137.37,30.87,83.32,134.48
2019-10-02,39.72,28.31,293.36,52.91,42.74,307.1,133.94,30.63,82.37,132.23
2019-10-03,39.53,27.97,293.42,53.37,43.05,310.96,137.93,30.69,82.1,133.38
2019-10-04,40.35,28.86,307.2,54.3,43.74,315.02,140.28,30.97,82.25,134.77
2019-10-07,39.78,28.63,301.81,54.5,43.7,315.4,138.34,30.65,81.16,132.0
2019-10-08,38.4,27.89,294.94,54.15,43.08,312.56,137.24,29.97,80.43,129.16
2019-10-09,38.93,28.09,294.83,54.16,42.84,312.94,137.85,30.23,81.73,131.14
2019-10-10,39.77,28.35,293.86,54.61,41.67,312.6,137.89,30.68,82.13,131.2
2019-10-11,40.46,28.41,292.4,54.35,41.16,310.62,137.64,30.67,83.6,136.02
2019-10-14,40.2,27.78,290.94,54.01,40.97,310.76,137.45,30.29,84.06,134.58
2019-10-15,40.33,27.08,287.83,53.61,41.01,305.08,136.33,30.27,83.74,135.53
2019-10-16,39.7,26.92,291.19,52.65,40.56,303.06,136.42,29.09,81.86,136.33
2019-10-17,39.85,27.39,291.89,52.96,40.86,305.46,136.96,28.93,81.37,138.01
2019-10-18,39.64,27.15,287.3,52.55,40.81,306.14,136.25,28.67,82.42,137.95
2019-10-21,40.4,27.46,290.65,52.51,40.64,307.16,136.12,28.4,80.97,138.74
2019-10-22,40.56,27.37,281.28,51.09,40.53,299.5,136.66,27.88,79.17,138.99
2019-10-23,40.73,27.61,271.19,51.18,40.78,299.42,137.45,27.4,77.5,138.52
2019-10-24,40.54,27.09,276.77,51.11,40.87,292.74,137.89,27.96,77.82,132.87
2019-10-25,41.01,26.92,272.08,50.51,40.57,286.62,136.64,27.7,78.48,136.21
2019-10-28,41.3,27.3,271.76,50.0,40.49,282.3,136.57,30.0,82.08,136.02
2019-10-29,41.51,27.49,271.16,50.46,40.84,287.3,136.08,29.42,82.29,138.25
